disease_name,spread_percentage,pesticide_name,common_name,REI,PHI,what_caused_it
Tomato Bacterial Spot,7.9,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.0,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.1,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.2,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.3,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.4,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.5,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.6,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.7,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.8,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,8.9,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.0,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.1,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.2,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.3,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.4,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.5,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.6,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.7,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.8,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,9.9,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
Tomato Bacterial Spot,10.0,Kocide 3000,Copper Hydroxide,24,0,"Tomato Bacterial Spot is caused by Xanthomonas campestris pv. vesicatoria. The disease begins as small, water-soaked spots on leaves, stems, and fruit. At low spread, the disease may be limited to a few affected areas with minor impact on the overall plant health. Warm, wet conditions promote the growth and spread of the bacteria, especially during periods of rain or overhead irrigation."
